metric,population,run,value_ms
returning_onboarding_ms,1000,73,9.496558
returning_onboarding_ms,1000,74,9.523559
returning_onboarding_ms,1000,75,9.564019
returning_onboarding_ms,1000,76,9.784721
returning_onboarding_ms,1000,77,10.231292
returning_onboarding_ms,1000,78,9.428361
returning_onboarding_ms,1000,79,9.236569
returning_onboarding_ms,1000,80,12.217113
returning_onboarding_ms,1000,81,13.154942
returning_onboarding_ms,1000,82,9.412281
returning_onboarding_ms,1000,83,9.512678
returning_onboarding_ms,1000,84,9.341772
returning_onboarding_ms,1000,85,9.845060
returning_onboarding_ms,1000,86,9.374409
returning_onboarding_ms,1000,87,9.665171
returning_onboarding_ms,1000,88,9.554379
returning_onboarding_ms,1000,89,9.304889
returning_onboarding_ms,1000,90,9.707700
returning_onboarding_ms,1000,91,9.650771
returning_onboarding_ms,1000,92,10.055492
returning_onboarding_ms,1000,93,9.458325
returning_onboarding_ms,1000,94,10.617517
returning_onboarding_ms,1000,95,9.458728
returning_onboarding_ms,1000,96,9.481568
returning_onboarding_ms,1000,97,9.356816
returning_onboarding_ms,1000,98,9.497961
returning_onboarding_ms,1000,99,9.707421
returning_onboarding_ms,1000,100,9.844778
returning_onboarding_ms,1000,101,9.589734
returning_onboarding_ms,1000,102,9.917092
returning_onboarding_ms,1000,103,9.405729
returning_onboarding_ms,1000,104,9.425182
returning_onboarding_ms,1000,105,9.405323
returning_onboarding_ms,1000,106,9.686665
returning_onboarding_ms,1000,107,9.250528
returning_onboarding_ms,1000,108,9.426043
returning_onboarding_ms,1000,109,9.518251
returning_onboarding_ms,1000,110,9.686247
returning_onboarding_ms,1000,111,9.717091
returning_onboarding_ms,1000,112,9.855971
returning_onboarding_ms,1000,113,10.407069
returning_onboarding_ms,1000,114,9.390682
returning_onboarding_ms,1000,115,9.587868
returning_onboarding_ms,1000,116,9.283126
returning_onboarding_ms,1000,117,9.888433
returning_onboarding_ms,1000,118,9.378768
returning_onboarding_ms,1000,119,9.790912
returning_onboarding_ms,1000,120,9.394901
returning_onboarding_ms,1000,121,9.683766
returning_onboarding_ms,1000,122,9.832129
returning_onboarding_ms,1000,123,10.449797
returning_onboarding_ms,1000,124,9.721549
returning_onboarding_ms,1000,125,9.565125
returning_onboarding_ms,1000,126,9.754630
returning_onboarding_ms,1000,127,10.215324
returning_onboarding_ms,1000,128,9.922893
returning_onboarding_ms,1000,129,9.864034
returning_onboarding_ms,1000,130,9.388115
returning_onboarding_ms,1000,131,9.403333
returning_onboarding_ms,1000,132,9.373906
returning_onboarding_ms,1000,133,9.984991
returning_onboarding_ms,1000,134,9.359972
returning_onboarding_ms,1000,135,9.589058
returning_onboarding_ms,1000,136,9.459578
returning_onboarding_ms,1000,137,10.513086
returning_onboarding_ms,1000,138,9.516877
returning_onboarding_ms,1000,139,9.445161
returning_onboarding_ms,1000,140,9.467484
returning_onboarding_ms,1000,141,9.384618
returning_onboarding_ms,1000,142,9.418520
returning_onboarding_ms,1000,143,9.724409
returning_onboarding_ms,1000,144,10.136081
returning_onboarding_ms,1000,145,9.376005
returning_onboarding_ms,1000,146,9.300917
returning_onboarding_ms,1000,147,9.343077
returning_onboarding_ms,1000,148,9.204478
returning_onboarding_ms,1000,149,9.404425
returning_onboarding_ms,1000,150,9.505507
returning_onboarding_ms,1000,151,9.505094
returning_onboarding_ms,1000,152,9.386677
returning_onboarding_ms,1000,153,9.326704
returning_onboarding_ms,1000,154,9.806316
returning_onboarding_ms,1000,155,9.284018
returning_onboarding_ms,1000,156,9.450681
returning_onboarding_ms,1000,157,9.637601
returning_onboarding_ms,1000,158,10.018822
returning_onboarding_ms,1000,159,9.422989
returning_onboarding_ms,1000,160,9.861677
returning_onboarding_ms,1000,161,10.327057
returning_onboarding_ms,1000,162,9.449243
returning_onboarding_ms,1000,163,9.918792
returning_onboarding_ms,1000,164,10.672554
returning_onboarding_ms,1000,165,9.767578
returning_onboarding_ms,1000,166,9.835113
returning_onboarding_ms,1000,167,10.477231
returning_onboarding_ms,1000,168,10.517992
returning_onboarding_ms,1000,169,9.972032
returning_onboarding_ms,1000,170,10.135688
returning_onboarding_ms,1000,171,9.928856
returning_onboarding_ms,1000,172,10.280171
returning_onboarding_ms,1000,173,9.326607
returning_onboarding_ms,1000,174,10.905383
returning_onboarding_ms,1000,175,9.890598
returning_onboarding_ms,1000,176,9.673596
returning_onboarding_ms,1000,177,10.007167
returning_onboarding_ms,1000,178,10.448644
returning_onboarding_ms,1000,179,9.966551
returning_onboarding_ms,1000,180,10.568708
returning_onboarding_ms,1000,181,9.670039
returning_onboarding_ms,1000,182,9.844396
returning_onboarding_ms,1000,183,9.326049
returning_onboarding_ms,1000,184,9.550600
returning_onboarding_ms,1000,185,9.472164
returning_onboarding_ms,1000,186,9.490156
returning_onboarding_ms,1000,187,9.458539
returning_onboarding_ms,1000,188,9.440904
returning_onboarding_ms,1000,189,9.607818
returning_onboarding_ms,1000,190,9.298308
returning_onboarding_ms,1000,191,9.565760
returning_onboarding_ms,1000,192,9.808166
returning_onboarding_ms,1000,193,9.973179
returning_onboarding_ms,1000,194,9.619205
returning_onboarding_ms,1000,195,10.056264
returning_onboarding_ms,1000,196,9.367222
returning_onboarding_ms,1000,197,9.544953
returning_onboarding_ms,1000,198,11.214992
returning_onboarding_ms,1000,199,9.574260
